<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20190730;134500;108.5660000;108.5680000;108.5500000;108.5620000;1304
20190730;134600;108.5620000;108.5830000;108.5400000;108.5600000;2509
20190730;134700;108.5800000;108.5880000;108.5400000;108.5810000;1350
20190730;134800;108.5830000;108.5900000;108.5700000;108.5850000;995
20190730;134900;108.5850000;108.5870000;108.5700000;108.5840000;632
20190730;135000;108.5800000;108.6080000;108.5600000;108.5900000;1836
20190730;135100;108.6020000;108.6060000;108.5600000;108.6010000;1227
20190730;135200;108.5950000;108.6040000;108.5600000;108.5950000;904
20190730;135300;108.5930000;108.6030000;108.5800000;108.5940000;1149
20190730;135400;108.5930000;108.6070000;108.5700000;108.6000000;997
20190730;135500;108.6000000;108.6020000;108.5600000;108.5970000;807
20190730;135600;108.5950000;108.5970000;108.5800000;108.5970000;856
20190730;135700;108.5970000;108.6000000;108.5800000;108.5900000;836
20190730;135800;108.5930000;108.6010000;108.5800000;108.5960000;808
20190730;135900;108.5800000;108.6210000;108.5700000;108.6190000;1255
20190730;140000;108.6180000;108.6260000;108.5900000;108.6180000;1531
20190730;140100;108.6180000;108.6190000;108.5700000;108.6070000;1558
20190730;140200;108.6060000;108.6130000;108.5800000;108.6100000;935
20190730;140300;108.6110000;108.6170000;108.5700000;108.6060000;972
20190730;140400;108.6040000;108.6120000;108.5800000;108.6080000;717
20190730;140500;108.6000000;108.6120000;108.5700000;108.6040000;951
20190730;140600;108.6040000;108.6060000;108.5600000;108.5950000;996
20190730;140700;108.5950000;108.6070000;108.5700000;108.6060000;738
20190730;140800;108.6060000;108.6120000;108.5600000;108.6020000;990
20190730;140900;108.6010000;108.6080000;108.5900000;108.5990000;1376
20190730;141000;108.5990000;108.6010000;108.5600000;108.5870000;1357
20190730;141100;108.5860000;108.5930000;108.5300000;108.5680000;2288
20190730;141200;108.5680000;108.5760000;108.5200000;108.5590000;1197
20190730;141300;108.5590000;108.5610000;108.5100000;108.5450000;2060
20190730;141400;108.5390000;108.5550000;108.5000000;108.5450000;2506
20190730;141500;108.5460000;108.5500000;108.5300000;108.5400000;955
20190730;141600;108.5470000;108.5570000;108.5200000;108.5550000;1662
20190730;141700;108.5550000;108.5550000;108.4800000;108.5100000;2551
20190730;141800;108.5130000;108.5170000;108.4300000;108.4800000;6126
20190730;141900;108.4700000;108.4980000;108.4600000;108.4980000;2494
20190730;142000;108.4980000;108.5080000;108.4500000;108.4820000;2772
20190730;142100;108.4770000;108.4910000;108.4700000;108.4800000;1921
20190730;142200;108.4800000;108.4890000;108.4600000;108.4880000;2252
20190730;142300;108.4870000;108.5030000;108.4600000;108.4980000;1958
20190730;142400;108.4970000;108.4980000;108.4600000;108.4930000;1885
20190730;142500;108.4930000;108.4950000;108.4800000;108.4910000;1129
20190730;142600;108.4890000;108.5040000;108.4700000;108.5010000;1402
20190730;142700;108.4980000;108.5100000;108.4600000;108.4930000;2059
20190730;142800;108.4900000;108.5110000;108.4900000;108.5090000;1334
20190730;142900;108.5100000;108.5140000;108.4800000;108.4960000;2333
20190730;143000;108.4940000;108.5020000;108.4600000;108.4970000;1247
20190730;143100;108.4980000;108.5030000;108.4600000;108.4920000;2155
20190730;143200;108.4920000;108.5010000;108.4800000;108.4960000;2062
20190730;143300;108.4940000;108.4990000;108.4800000;108.4860000;1336
20190730;143400;108.4910000;108.4960000;108.4800000;108.4940000;1991
20190730;143500;108.4800000;108.5050000;108.4600000;108.4910000;1641
20190730;143600;108.4920000;108.4980000;108.4800000;108.4910000;1283
20190730;143700;108.4920000;108.5000000;108.4800000;108.4880000;978
20190730;143800;108.4910000;108.5000000;108.4700000;108.4970000;1699
20190730;143900;108.4990000;108.4990000;108.4500000;108.4960000;1556
20190730;144000;108.4980000;108.5030000;108.4600000;108.4990000;1616
20190730;144100;108.4990000;108.5190000;108.4800000;108.5170000;1964
20190730;144200;108.5170000;108.5380000;108.5000000;108.5320000;2605
20190730;144300;108.5330000;108.5470000;108.5100000;108.5390000;1868
20190730;144400;108.5390000;108.5470000;108.5300000;108.5430000;1230
20190730;144500;108.5420000;108.5460000;108.4900000;108.5380000;945
20190730;144600;108.5360000;108.5410000;108.5200000;108.5270000;848
20190730;144700;108.5290000;108.5300000;108.4900000;108.5270000;1132
20190730;144800;108.5270000;108.5300000;108.4800000;108.5150000;1184
20190730;144900;108.5160000;108.5200000;108.4700000;108.5100000;1210
20190730;145000;108.5140000;108.5150000;108.4700000;108.5090000;1048
20190730;145100;108.5090000;108.5190000;108.4800000;108.5070000;1562
20190730;145200;108.5070000;108.5110000;108.4700000;108.5000000;1026
20190730;145300;108.5000000;108.5110000;108.4700000;108.5060000;842
20190730;145400;108.5060000;108.5170000;108.4800000;108.5000000;832
20190730;145500;108.5070000;108.5180000;108.4700000;108.4970000;1862
20190730;145600;108.4970000;108.5070000;108.4800000;108.5050000;1685
20190730;145700;108.5020000;108.5080000;108.4900000;108.5010000;851
20190730;145800;108.5020000;108.5050000;108.4600000;108.5020000;920
20190730;145900;108.5020000;108.5120000;108.4800000;108.5100000;764
20190730;150000;108.5090000;108.5130000;108.4700000;108.5050000;809
20190730;150100;108.5070000;108.5090000;108.4900000;108.5040000;1599
20190730;150200;108.5000000;108.5350000;108.4800000;108.5330000;1819
20190730;150300;108.5330000;108.5420000;108.5000000;108.5390000;1813
20190730;150400;108.5380000;108.5400000;108.4900000;108.5220000;2113
20190730;150500;108.5220000;108.5240000;108.4800000;108.5100000;1916
20190730;150600;108.5080000;108.5120000;108.4500000;108.4760000;2376
20190730;150700;108.4760000;108.4840000;108.4400000;108.4730000;2128
20190730;150800;108.4600000;108.4850000;108.4600000;108.4850000;2116
20190730;150900;108.4820000;108.4850000;108.4600000;108.4760000;2123
20190730;151000;108.4780000;108.4890000;108.4500000;108.4830000;1685
20190730;151100;108.4830000;108.4850000;108.4700000;108.4780000;2211
20190730;151200;108.4780000;108.4870000;108.4700000;108.4790000;1931
20190730;151300;108.4830000;108.4850000;108.4300000;108.4640000;1554
20190730;151400;108.4650000;108.4870000;108.4400000;108.4870000;1860
20190730;151500;108.4870000;108.4930000;108.4600000;108.4870000;1500
20190730;151600;108.4850000;108.5030000;108.4700000;108.5000000;1224
20190730;151700;108.5000000;108.5100000;108.4700000;108.5070000;1312
20190730;151800;108.5070000;108.5080000;108.4900000;108.5050000;636
20190730;151900;108.5020000;108.5080000;108.4600000;108.4890000;815
20190730;152000;108.4900000;108.5020000;108.4700000;108.5000000;717
20190730;152100;108.5010000;108.5100000;108.4800000;108.4950000;1663
20190730;152200;108.4900000;108.4970000;108.4500000;108.4950000;1432
20190730;152300;108.4910000;108.4970000;108.4800000;108.4910000;1266
20190730;152400;108.4930000;108.4980000;108.4800000;108.4950000;1464
20190730;152500;108.4950000;108.4960000;108.4800000;108.4950000;1090
20190730;152600;108.4950000;108.4950000;108.4400000;108.4790000;1562
20190730;152700;108.4790000;108.4870000;108.4500000;108.4780000;1469
20190730;152800;108.4800000;108.4990000;108.4600000;108.4970000;1352
20190730;152900;108.4910000;108.5130000;108.4800000;108.5100000;1127
20190730;153000;108.5080000;108.5100000;108.4700000;108.5020000;1366
20190730;153100;108.4980000;108.5110000;108.4300000;108.4650000;3359
20190730;153200;108.4620000;108.4920000;108.4400000;108.4900000;2619
20190730;153300;108.4900000;108.5160000;108.4700000;108.5100000;2629
20190730;153400;108.5070000;108.5910000;108.4900000;108.5800000;6998
20190730;153500;108.5780000;108.5920000;108.5300000;108.5590000;5345
20190730;153600;108.5590000;108.5750000;108.5000000;108.5330000;3910
20190730;153700;108.5270000;108.5370000;108.4900000;108.5260000;4673
20190730;153800;108.5250000;108.5270000;108.5000000;108.5210000;2154
20190730;153900;108.5210000;108.5310000;108.4800000;108.5150000;3036
20190730;154000;108.5140000;108.5320000;108.5000000;108.5320000;2090
20190730;154100;108.5320000;108.5600000;108.5100000;108.5500000;2007
20190730;154200;108.5400000;108.5630000;108.5200000;108.5510000;3794
20190730;154300;108.5510000;108.5780000;108.5300000;108.5760000;3972
20190730;154400;108.5780000;108.5840000;108.5400000;108.5650000;2584
20190730;154500;108.5650000;108.5750000;108.5200000;108.5580000;3297
20190730;154600;108.5580000;108.5640000;108.5400000;108.5530000;1776
20190730;154700;108.5530000;108.5600000;108.5400000;108.5530000;1296
20190730;154800;108.5500000;108.5600000;108.5000000;108.5300000;1786
20190730;154900;108.5360000;108.5520000;108.5100000;108.5460000;2140
20190730;155000;108.5490000;108.5640000;108.5100000;108.5370000;3164
20190730;155100;108.5380000;108.5490000;108.5000000;108.5320000;2885
20190730;155200;108.5300000;108.5370000;108.4900000;108.5160000;1840
20190730;155300;108.5190000;108.5270000;108.5000000;108.5230000;1898
20190730;155400;108.5230000;108.5400000;108.5000000;108.5370000;1428
20190730;155500;108.5350000;108.5550000;108.5100000;108.5450000;1902
20190730;155600;108.5430000;108.5540000;108.5100000;108.5410000;1087
20190730;155700;108.5410000;108.5660000;108.5200000;108.5590000;2249
20190730;155800;108.5590000;108.5610000;108.5100000;108.5400000;1559
20190730;155900;108.5560000;108.5600000;108.5300000;108.5520000;1209
20190730;160000;108.5520000;108.5580000;108.5100000;108.5470000;1523
20190730;160100;108.5450000;108.5540000;108.5100000;108.5510000;1621
20190730;160200;108.5510000;108.5850000;108.5200000;108.5820000;2385
20190730;160300;108.5840000;108.5870000;108.5300000;108.5610000;2186
20190730;160400;108.5620000;108.5680000;108.5400000;108.5600000;1513
20190730;160500;108.5630000;108.5740000;108.5400000;108.5720000;1815
20190730;160600;108.5730000;108.5790000;108.5400000;108.5700000;2109
20190730;160700;108.5740000;108.5760000;108.5300000;108.5650000;1303
20190730;160800;108.5500000;108.5650000;108.5200000;108.5500000;1600
20190730;160900;108.5500000;108.5670000;108.5300000;108.5600000;1344
20190730;161000;108.5620000;108.5690000;108.5500000;108.5630000;1973
20190730;161100;108.5630000;108.5740000;108.5400000;108.5720000;1065
20190730;161200;108.5720000;108.5790000;108.5300000;108.5710000;1712
20190730;161300;108.5710000;108.5730000;108.5300000;108.5660000;1345
20190730;161400;108.5660000;108.5700000;108.5400000;108.5540000;957
20190730;161500;108.5540000;108.5680000;108.5200000;108.5660000;1255
20190730;161600;108.5670000;108.5760000;108.5300000;108.5720000;1408
20190730;161700;108.5720000;108.5790000;108.5200000;108.5500000;2444
20190730;161800;108.5590000;108.5700000;108.5200000;108.5530000;1735
20190730;161900;108.5560000;108.5660000;108.5300000;108.5440000;2279
20190730;162000;108.5420000;108.5530000;108.5100000;108.5500000;1867
20190730;162100;108.5500000;108.5600000;108.5200000;108.5580000;1430
20190730;162200;108.5550000;108.5610000;108.5400000;108.5540000;1285
20190730;162300;108.5540000;108.5600000;108.5400000;108.5530000;1379
20190730;162400;108.5530000;108.5640000;108.5300000;108.5580000;999
20190730;162500;108.5560000;108.5670000;108.5200000;108.5600000;1635
20190730;162600;108.5600000;108.5610000;108.5200000;108.5580000;1122
20190730;162700;108.5530000;108.5680000;108.5300000;108.5630000;1176
20190730;162800;108.5630000;108.5660000;108.5400000;108.5600000;1734
20190730;162900;108.5590000;108.5660000;108.5400000;108.5620000;1778
20190730;163000;108.5630000;108.5710000;108.5400000;108.5690000;1571
20190730;163100;108.5600000;108.5710000;108.5200000;108.5640000;2599
20190730;163200;108.5500000;108.5750000;108.5200000;108.5430000;2298
20190730;163300;108.5460000;108.5510000;108.4800000;108.5200000;2876
20190730;163400;108.5100000;108.5360000;108.4900000;108.5270000;2862
20190730;163500;108.5270000;108.5340000;108.4900000;108.5260000;2683
20190730;163600;108.5260000;108.5490000;108.4900000;108.5400000;3088
20190730;163700;108.5480000;108.5600000;108.5200000;108.5580000;3370
20190730;163800;108.5580000;108.5640000;108.5300000;108.5530000;2361
20190730;163900;108.5500000;108.5660000;108.5200000;108.5560000;2408
20190730;164000;108.5570000;108.5590000;108.5100000;108.5530000;2558
20190730;164100;108.5530000;108.5730000;108.5300000;108.5520000;3050
20190730;164200;108.5510000;108.5640000;108.5400000;108.5580000;2675
20190730;164300;108.5560000;108.5630000;108.5100000;108.5500000;2306
20190730;164400;108.5490000;108.5590000;108.5100000;108.5480000;2252
20190730;164500;108.5480000;108.5540000;108.5200000;108.5510000;2200
20190730;164600;108.5520000;108.5600000;108.5100000;108.5520000;2041
20190730;164700;108.5480000;108.5720000;108.5300000;108.5630000;2695
20190730;164800;108.5610000;108.5780000;108.5500000;108.5620000;2347
20190730;164900;108.5640000;108.5900000;108.5400000;108.5830000;2020
20190730;165000;108.5760000;108.6060000;108.5600000;108.5890000;1804
20190730;165100;108.5920000;108.5960000;108.5700000;108.5910000;1572
20190730;165200;108.5910000;108.5930000;108.5500000;108.5890000;1300
20190730;165300;108.5800000;108.5900000;108.5700000;108.5860000;1631
20190730;165400;108.5870000;108.6000000;108.5600000;108.5980000;2038
20190730;165500;108.5970000;108.6170000;108.5800000;108.6160000;2765
20190730;165600;108.6150000;108.6330000;108.5900000;108.6200000;2161
20190730;165700;108.6250000;108.6270000;108.6100000;108.6210000;867
20190730;165800;108.6220000;108.6230000;108.6100000;108.6200000;828
20190730;165900;108.6210000;108.6210000;108.5700000;108.6040000;925
20190730;170000;108.6060000;108.6070000;108.5450000;108.5620000;2399
20190730;170100;108.5600000;108.6440000;108.5450000;108.6360000;3795
20190730;170200;108.6330000;108.6750000;108.6200000;108.6470000;4198
20190730;170300;108.6520000;108.6660000;108.6100000;108.6400000;3040
20190730;170400;108.6420000;108.6580000;108.6100000;108.6440000;3053
20190730;170500;108.6450000;108.6650000;108.6200000;108.6470000;2285
20190730;170600;108.6470000;108.6700000;108.6100000;108.6520000;2286
20190730;170700;108.6500000;108.6580000;108.6100000;108.6470000;2298
20190730;170800;108.6420000;108.6600000;108.6100000;108.6500000;1536
20190730;170900;108.6500000;108.6530000;108.6300000;108.6400000;1659
20190730;171000;108.6470000;108.6560000;108.6100000;108.6520000;1698
20190730;171100;108.6490000;108.6530000;108.6100000;108.6420000;1347
20190730;171200;108.6440000;108.6460000;108.6000000;108.6320000;1585
20190730;171300;108.6320000;108.6410000;108.6000000;108.6300000;1846
20190730;171400;108.6300000;108.6410000;108.6100000;108.6330000;1821
20190730;171500;108.6200000;108.6430000;108.6100000;108.6100000;2183
20190730;171600;108.6260000;108.6400000;108.6100000;108.6350000;2232
20190730;171700;108.6350000;108.6390000;108.6100000;108.6250000;1596
20190730;171800;108.6230000;108.6330000;108.5900000;108.6100000;1973
20190730;171900;108.6150000;108.6200000;108.5700000;108.6050000;2593
20190730;172000;108.6060000;108.6060000;108.5500000;108.5800000;2991
20190730;172100;108.5700000;108.5920000;108.5600000;108.5790000;1925
20190730;172200;108.5790000;108.5860000;108.5400000;108.5690000;2378
20190730;172300;108.5670000;108.5950000;108.5500000;108.5860000;2549
20190730;172400;108.5910000;108.6000000;108.5500000;108.5850000;2204
20190730;172500;108.5870000;108.5880000;108.5700000;108.5810000;1487
20190730;172600;108.5810000;108.5870000;108.5400000;108.5830000;1995
20190730;172700;108.5850000;108.5890000;108.5400000;108.5760000;2721
20190730;172800;108.5750000;108.5890000;108.5500000;108.5810000;2308
20190730;172900;108.5780000;108.5880000;108.5400000;108.5710000;2047
20190730;173000;108.5680000;108.5810000;108.5600000;108.5770000;2216
20190730;173100;108.5760000;108.5800000;108.5600000;108.5780000;1445
20190730;173200;108.5790000;108.5950000;108.5600000;108.5920000;1826
20190730;173300;108.5920000;108.5960000;108.5500000;108.5910000;1467
20190730;173400;108.5910000;108.6020000;108.5600000;108.5940000;1485
20190730;173500;108.5960000;108.6000000;108.5500000;108.5880000;1673
20190730;173600;108.5870000;108.5910000;108.5600000;108.5910000;972
20190730;173700;108.5890000;108.5940000;108.5500000;108.5900000;2070
20190730;173800;108.5880000;108.6050000;108.5600000;108.5970000;1282
20190730;173900;108.5970000;108.6080000;108.5700000;108.6060000;1599
20190730;174000;108.6060000;108.6100000;108.5800000;108.6010000;2164
20190730;174100;108.6010000;108.6100000;108.5900000;108.6080000;1634
20190730;174200;108.6080000;108.6330000;108.5800000;108.6320000;2052
20190730;174300;108.6320000;108.6450000;108.6000000;108.6420000;1806
20190730;174400;108.6420000;108.6540000;108.6000000;108.6520000;2534
20190730;174500;108.6500000;108.6550000;108.6100000;108.6400000;1822
20190730;174600;108.6400000;108.6510000;108.6000000;108.6310000;2188
20190730;174700;108.6200000;108.6400000;108.5900000;108.6220000;2248
20190730;174800;108.6200000;108.6260000;108.6100000;108.6230000;1053
20190730;174900;108.6230000;108.6300000;108.5800000;108.6160000;1133
20190730;175000;108.6140000;108.6320000;108.5900000;108.6310000;1155
20190730;175100;108.6310000;108.6310000;108.6100000;108.6230000;1665
20190730;175200;108.6100000;108.6380000;108.6000000;108.6370000;1850
20190730;175300;108.6360000;108.6400000;108.6100000;108.6390000;1229
20190730;175400;108.6370000;108.6440000;108.6000000;108.6350000;1137
20190730;175500;108.6350000;108.6500000;108.6100000;108.6450000;1417
20190730;175600;108.6470000;108.6570000;108.6100000;108.6490000;1669
20190730;175700;108.6480000;108.6500000;108.6000000;108.6460000;1446
20190730;175800;108.6450000;108.6550000;108.6100000;108.6470000;1310
20190730;175900;108.6470000;108.6680000;108.6200000;108.6420000;2532
20190730;180000;108.6400000;108.6510000;108.6100000;108.6430000;2472
20190730;180100;108.6430000;108.6480000;108.6300000;108.6300000;2127
20190730;180200;108.6400000;108.6700000;108.6200000;108.6650000;2776
20190730;180300;108.6660000;108.6780000;108.6400000;108.6690000;2447
20190730;180400;108.6680000;108.6700000;108.6200000;108.6540000;2007
20190730;180500;108.6540000;108.6640000;108.6300000;108.6540000;1857
20190730;180600;108.6540000;108.6550000;108.6100000;108.6410000;1612
20190730;180700;108.6410000;108.6440000;108.6200000;108.6400000;1658
20190730;180800;108.6380000;108.6560000;108.6000000;108.6390000;2170
20190730;180900;108.6410000;108.6450000;108.6000000;108.6350000;1369
20190730;181000;108.6350000;108.6460000;108.6000000;108.6390000;1326
20190730;181100;108.6390000;108.6420000;108.6100000;108.6350000;1512
20190730;181200;108.6200000;108.6350000;108.5900000;108.6200000;1433
20190730;181300;108.6250000;108.6300000;108.6000000;108.6170000;1581
20190730;181400;108.6190000;108.6320000;108.6000000;108.6290000;1773
20190730;181500;108.6280000;108.6330000;108.5900000;108.6320000;1262
20190730;181600;108.6310000;108.6440000;108.5900000;108.6430000;1684
20190730;181700;108.6440000;108.6500000;108.5900000;108.6250000;1645
20190730;181800;108.6220000;108.6250000;108.6100000;108.6200000;1009
20190730;181900;108.6190000;108.6540000;108.6100000;108.6490000;1929
20190730;182000;108.6480000;108.6530000;108.6300000;108.6500000;1611
20190730;182100;108.6490000;108.6670000;108.6300000;108.6640000;2424
20190730;182200;108.6640000;108.6770000;108.6400000;108.6680000;1611
20190730;182300;108.6710000;108.6930000;108.6500000;108.6900000;1836
20190730;182400;108.6870000;108.6970000;108.6700000;108.6910000;1395
20190730;182500;108.6930000;108.6990000;108.6700000;108.6910000;2158
20190730;182600;108.6800000;108.7030000;108.6800000;108.6960000;1270
20190730;182700;108.6980000;108.7020000;108.6700000;108.6920000;1453
20190730;182800;108.6900000;108.6930000;108.6500000;108.6800000;1652
20190730;182900;108.6800000;108.6900000;108.6600000;108.6730000;2327
20190730;183000;108.6760000;108.6860000;108.6600000;108.6810000;1054
20190730;183100;108.6810000;108.6970000;108.6600000;108.6940000;1181
20190730;183200;108.6920000;108.6980000;108.6700000;108.6900000;1358
20190730;183300;108.6900000;108.6930000;108.6700000;108.6870000;1483
20190730;183400;108.6900000;108.6940000;108.6700000;108.6860000;1472
20190730;183500;108.6870000;108.6900000;108.6400000;108.6760000;1499
20190730;183600;108.6760000;108.6840000;108.6400000;108.6800000;1273
20190730;183700;108.6840000;108.6870000;108.6500000;108.6800000;1718
20190730;183800;108.6810000;108.6870000;108.6700000;108.6840000;1135
20190730;183900;108.6830000;108.6930000;108.6700000;108.6850000;1048
20190730;184000;108.6850000;108.6880000;108.6400000;108.6760000;1596
20190730;184100;108.6730000;108.6920000;108.6500000;108.6870000;1160
20190730;184200;108.6900000;108.6970000;108.6500000;108.6860000;1567
20190730;184300;108.6860000;108.6880000;108.6600000;108.6770000;1352
20190730;184400;108.6740000;108.6820000;108.6600000;108.6780000;1125
20190730;184500;108.6750000;108.6870000;108.6400000;108.6830000;1276
20190730;184600;108.6790000;108.6930000;108.6600000;108.6890000;1046
20190730;184700;108.6880000;108.6930000;108.6400000;108.6600000;1317
20190730;184800;108.6770000;108.6780000;108.6300000;108.6700000;1373
20190730;184900;108.6600000;108.6790000;108.6600000;108.6680000;933
20190730;185000;108.6670000;108.6700000;108.6300000;108.6660000;1165
20190730;185100;108.6640000;108.6680000;108.6100000;108.6440000;1764
20190730;185200;108.6450000;108.6550000;108.6200000;108.6510000;1514
20190730;185300;108.6510000;108.6520000;108.6100000;108.6490000;1128
20190730;185400;108.6480000;108.6560000;108.6100000;108.6450000;1587
20190730;185500;108.6450000;108.6520000;108.6300000;108.6400000;1243
20190730;185600;108.6500000;108.6650000;108.6200000;108.6610000;1237
20190730;185700;108.6620000;108.6640000;108.6400000;108.6490000;1176
20190730;185800;108.6530000;108.6540000;108.6200000;108.6510000;1210
20190730;185900;108.6510000;108.6600000;108.6400000;108.6450000;1126
20190730;190000;108.6510000;108.6590000;108.6400000;108.6500000;1143
20190730;190100;108.6540000;108.6710000;108.6300000;108.6700000;1259
20190730;190200;108.6700000;108.6720000;108.6300000;108.6560000;1450
20190730;190300;108.6560000;108.6590000;108.6000000;108.6360000;2385
20190730;190400;108.6380000;108.6530000;108.6200000;108.6300000;2075
20190730;190500;108.6360000;108.6470000;108.6300000;108.6430000;1643
20190730;190600;108.6410000;108.6470000;108.6000000;108.6350000;1277
20190730;190700;108.6350000;108.6360000;108.5900000;108.6270000;1409
20190730;190800;108.6350000;108.6390000;108.6200000;108.6300000;1079
20190730;190900;108.6320000;108.6380000;108.6200000;108.6310000;1351
20190730;191000;108.6320000;108.6350000;108.5900000;108.6200000;1489
20190730;191100;108.6330000;108.6480000;108.6000000;108.6410000;1634
20190730;191200;108.6380000;108.6450000;108.6000000;108.6420000;1487
20190730;191300;108.6430000;108.6530000;108.6200000;108.6510000;1063
20190730;191400;108.6490000;108.6540000;108.6400000;108.6500000;729
20190730;191500;108.6500000;108.6560000;108.6400000;108.6490000;1033
20190730;191600;108.6510000;108.6520000;108.6100000;108.6470000;806
20190730;191700;108.6450000;108.6520000;108.6200000;108.6490000;858
20190730;191800;108.6490000;108.6600000;108.6100000;108.6500000;1100
20190730;191900;108.6560000;108.6600000;108.6400000;108.6510000;1052
20190730;192000;108.6490000;108.6540000;108.6100000;108.6370000;1104
20190730;192100;108.6430000;108.6500000;108.6100000;108.6450000;1416
20190730;192200;108.6440000;108.6510000;108.6300000;108.6450000;1015
20190730;192300;108.6410000;108.6580000;108.6300000;108.6500000;1279
20190730;192400;108.6500000;108.6530000;108.6200000;108.6460000;1088
20190730;192500;108.6470000;108.6500000;108.6100000;108.6410000;1015
20190730;192600;108.6460000;108.6470000;108.6000000;108.6300000;1154
20190730;192700;108.6340000;108.6430000;108.6000000;108.6360000;1613
20190730;192800;108.6360000;108.6410000;108.6200000;108.6390000;1164
20190730;192900;108.6370000;108.6410000;108.6200000;108.6360000;1441
20190730;193000;108.6320000;108.6410000;108.6200000;108.6300000;1326
20190730;193100;108.6410000;108.6520000;108.6100000;108.6440000;1256
20190730;193200;108.6440000;108.6500000;108.6100000;108.6430000;801
20190730;193300;108.6450000;108.6460000;108.6300000;108.6440000;797
20190730;193400;108.6430000;108.6700000;108.6200000;108.6640000;1057
20190730;193500;108.6670000;108.6770000;108.6500000;108.6620000;1474
20190730;193600;108.6620000;108.6670000;108.6500000;108.6640000;988
20190730;193700;108.6500000;108.6700000;108.6500000;108.6640000;973
20190730;193800;108.6630000;108.6650000;108.6500000;108.6600000;980
20190730;193900;108.6610000;108.6810000;108.6400000;108.6810000;1473
20190730;194000;108.6810000;108.6870000;108.6700000;108.6840000;834
20190730;194100;108.6840000;108.6900000;108.6700000;108.6800000;1390
20190730;194200;108.6790000;108.6900000;108.6400000;108.6890000;1030
20190730;194300;108.6880000;108.6910000;108.6600000;108.6830000;1130
20190730;194400;108.6830000;108.6850000;108.6600000;108.6820000;1272
20190730;194500;108.6820000;108.6950000;108.6700000;108.6940000;1240
20190730;194600;108.6910000;108.6980000;108.6600000;108.6800000;1009
20190730;194700;108.6910000;108.6910000;108.6400000;108.6750000;1382
20190730;194800;108.6770000;108.6810000;108.6600000;108.6740000;1293
20190730;194900;108.6740000;108.6750000;108.6600000;108.6740000;908
20190730;195000;108.6740000;108.6800000;108.6600000;108.6730000;1071
20190730;195100;108.6720000;108.6800000;108.6600000;108.6750000;1131
20190730;195200;108.6700000;108.6800000;108.6600000;108.6730000;1091
20190730;195300;108.6730000;108.6760000;108.6200000;108.6560000;1320
20190730;195400;108.6500000;108.6630000;108.6400000;108.6400000;1023
20190730;195500;108.6480000;108.6500000;108.6100000;108.6420000;1346
20190730;195600;108.6420000;108.6500000;108.6300000;108.6390000;1323
20190730;195700;108.6300000;108.6480000;108.6300000;108.6460000;1198
20190730;195800;108.6470000;108.6500000;108.6300000;108.6420000;1492
20190730;195900;108.6430000;108.6430000;108.5900000;108.6220000;1647
20190730;200000;108.6260000;108.6340000;108.6000000;108.6210000;1709
20190730;200100;108.6220000;108.6280000;108.5900000;108.6230000;1493
20190730;200200;108.6100000;108.6360000;108.6000000;108.6330000;960
20190730;200300;108.6330000;108.6420000;108.6200000;108.6340000;1348
20190730;200400;108.6340000;108.6420000;108.6100000;108.6370000;508
20190730;200500;108.6430000;108.6430000;108.6000000;108.6360000;1314
20190730;200600;108.6320000;108.6420000;108.6100000;108.6300000;1294
20190730;200700;108.6390000;108.6420000;108.6000000;108.6200000;1438
20190730;200800;108.6280000;108.6300000;108.5900000;108.6250000;551
20190730;200900;108.6250000;108.6350000;108.6000000;108.6200000;796
20190730;201000;108.6300000;108.6340000;108.6200000;108.6260000;840
20190730;201100;108.6300000;108.6340000;108.5900000;108.6250000;971
20190730;201200;108.6230000;108.6300000;108.6100000;108.6250000;893
20190730;201300;108.6250000;108.6300000;108.6100000;108.6260000;674
20190730;201400;108.6220000;108.6360000;108.6000000;108.6200000;1236
20190730;201500;108.6340000;108.6400000;108.6200000;108.6280000;956
20190730;201600;108.6290000;108.6360000;108.6200000;108.6330000;1053
20190730;201700;108.6330000;108.6400000;108.6200000;108.6310000;785
20190730;201800;108.6360000;108.6400000;108.6200000;108.6290000;682
20190730;201900;108.6340000;108.6370000;108.6100000;108.6330000;1465
20190730;202000;108.6310000;108.6340000;108.6200000;108.6260000;945
20190730;202100;108.6200000;108.6320000;108.6200000;108.6270000;880
20190730;202200;108.6300000;108.6300000;108.5900000;108.6220000;830
20190730;202300;108.6240000;108.6340000;108.6000000;108.6220000;751
20190730;202400;108.6290000;108.6420000;108.6100000;108.6420000;1320
20190730;202500;108.6400000;108.6430000;108.6000000;108.6310000;1117
20190730;202600;108.6310000;108.6340000;108.5900000;108.6180000;1044
20190730;202700;108.6240000;108.6340000;108.6100000;108.6270000;870
20190730;202800;108.6270000;108.6300000;108.6100000;108.6220000;1053
20190730;202900;108.6220000;108.6300000;108.5800000;108.6170000;1105
20190730;203000;108.6230000;108.6280000;108.6100000;108.6210000;982
20190730;203100;108.6220000;108.6260000;108.5800000;108.6090000;1359
20190730;203200;108.6100000;108.6180000;108.6000000;108.6130000;1084
20190730;203300;108.6100000;108.6130000;108.5700000;108.6050000;1412
20190730;203400;108.6020000;108.6100000;108.5800000;108.6030000;1278
20190730;203500;108.6030000;108.6170000;108.5800000;108.6110000;1523
20190730;203600;108.6110000;108.6190000;108.5900000;108.6100000;1718
